DiseaseName,DiseaseCode,Country,CountryCode,Registry,Gender,AgeGroup,Incidence,MortalityRate,Year
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,,1963
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.0,,1963
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,0.84,,1963
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,33.4,,1963
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,75.24,,1963
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,36.72,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,0-14,0.0,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,15-29,0.13,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,30-44,2.13,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,45-59,9.67,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,60-74,19.41,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,75-85+,29.87,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,0-14,0.0,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,15-29,0.37,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,30-44,3.16,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,45-59,29.08,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,60-74,127.62,,1963
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,75-85+,111.08,,1963
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,0-14,0.0,0.0,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,15-29,0.18,0.18,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,30-44,1.12,1.12,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,45-59,6.51,5.54,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,60-74,20.67,19.54,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,75-85+,54.19,44.7,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,0-14,0.0,0.0,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,15-29,0.18,0.18,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,30-44,9.1,8.17,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,45-59,143.93,128.87,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,60-74,466.68,385.92,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,75-85+,467.78,429.48,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.27,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,2.03,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,6.25,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,11.9,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,12.46,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.0,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,4.82,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,29.32,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,88.4,,1964
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,40.82,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,0-14,0.0,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,15-29,0.25,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,30-44,1.22,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,45-59,7.17,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,60-74,21.25,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,75-85+,42.07,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,0-14,0.0,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,15-29,0.24,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,30-44,2.53,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,45-59,33.01,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,60-74,124.41,,1964
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,75-85+,132.83,,1964
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,0-14,0.0,0.0,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,15-29,0.0,0.0,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,30-44,0.68,0.68,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,45-59,8.6,8.6,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,60-74,17.91,17.18,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,75-85+,38.9,42.92,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,0-14,0.0,0.0,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,15-29,0.17,0.17,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,30-44,9.56,6.76,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,45-59,151.33,121.64,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,60-74,452.6,409.82,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,75-85+,476.19,419.37,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.26,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,0.0,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,5.06,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,11.27,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,11.06,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.25,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,2.32,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,30.64,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,90.03,,1965
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,49.0,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,0-14,0.0,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,15-29,0.24,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,30-44,1.91,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,45-59,9.24,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,60-74,21.53,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,75-85+,48.3,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,0-14,0.0,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,15-29,0.7,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,30-44,4.17,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,45-59,33.07,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,60-74,132.25,,1965
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,75-85+,107.0,,1965
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,0-14,0.0,0.0,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,15-29,0.18,0.0,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,30-44,1.38,0.69,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,45-59,8.8,5.95,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,60-74,20.95,18.82,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,75-85+,44.65,39.4,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,0-14,0.0,0.0,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,15-29,0.17,0.17,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,30-44,10.0,8.61,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,45-59,140.75,115.37,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,60-74,448.47,397.22,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,75-85+,469.1,408.14,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.0,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,0.61,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,6.1,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,14.45,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,14.93,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.0,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,2.68,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,32.72,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,99.75,,1966
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,59.95,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,0-14,0.0,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,15-29,0.12,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,30-44,1.12,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,45-59,7.96,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,60-74,20.05,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,75-85+,36.07,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,0-14,0.0,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,15-29,0.45,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,30-44,2.75,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,45-59,29.48,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,60-74,126.57,,1966
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,75-85+,118.09,,1966
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,0-14,0.0,0.0,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,15-29,0.0,0.0,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,30-44,1.15,0.69,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,45-59,8.09,7.85,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,60-74,28.54,20.63,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,75-85+,42.63,33.59,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,0-14,0.0,0.0,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,15-29,0.17,0.17,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,30-44,9.46,9.0,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,45-59,154.25,119.53,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,60-74,479.74,419.59,1967
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,75-85+,517.34,444.18,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.0,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,2.19,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,8.51,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,18.25,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,24.6,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.24,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,4.25,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,39.93,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,103.17,,1967
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,73.07,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,0-14,0.0,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,15-29,0.47,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,30-44,0.99,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,45-59,8.8,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,60-74,22.78,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,75-85+,37.9,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,0-14,0.0,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,15-29,0.22,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,30-44,2.5,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,45-59,33.2,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,60-74,128.09,,1967
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,75-85+,130.8,,1967
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,0-14,0.0,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,15-29,0.0,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,30-44,1.83,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,45-59,12.82,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,60-74,34.98,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,75-85+,52.44,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,0-14,0.0,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,15-29,0.0,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,30-44,13.65,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,45-59,106.55,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,60-74,397.84,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,75-85+,343.33,,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,0-14,0.0,0.0,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,15-29,0.17,0.17,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,30-44,1.16,0.69,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,45-59,9.73,7.83,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,60-74,23.35,20.01,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,75-85+,52.17,41.99,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,0-14,0.0,0.0,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,15-29,0.33,0.0,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,30-44,7.57,5.97,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,45-59,149.69,128.3,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,60-74,460.72,420.19,1968
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,75-85+,537.13,524.16,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.0,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,3.18,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,7.63,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,14.66,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,22.76,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.21,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.0,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,5.55,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,40.98,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,133.37,,1968
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,83.55,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,0-14,0.0,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,15-29,0.47,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,30-44,1.87,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,45-59,9.17,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,60-74,24.15,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,75-85+,41.29,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,0-14,0.0,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,15-29,0.22,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,30-44,4.35,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,45-59,31.52,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,60-74,149.87,,1968
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,75-85+,143.08,,1968
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,0-14,0.0,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,15-29,0.0,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,30-44,0.61,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,45-59,13.43,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,60-74,43.44,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,75-85+,49.31,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,0-14,0.0,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,15-29,0.0,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,30-44,10.6,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,45-59,115.71,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,60-74,399.89,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,75-85+,286.07,,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,0-14,0.18,0.0,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,15-29,0.17,0.0,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,30-44,1.62,0.69,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,45-59,10.01,8.58,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,60-74,22.0,17.15,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,75-85+,49.15,38.09,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,0-14,0.0,0.0,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,15-29,0.0,0.16,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,30-44,6.42,7.56,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,45-59,149.64,128.51,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,60-74,519.03,449.29,1969
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,75-85+,566.03,477.59,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,0-14,0.0,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,15-29,0.24,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,30-44,1.61,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,45-59,9.51,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,60-74,26.3,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Female,75-85+,23.01,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,0-14,0.0,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,15-29,0.23,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,30-44,3.76,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,45-59,38.58,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,60-74,120.76,,1969
Malignant neoplasm of lung,C0242379,Norway,NO,Norway,Male,75-85+,86.95,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,0-14,0.0,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,15-29,0.12,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,30-44,2.17,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,45-59,11.74,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,60-74,25.33,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Female,75-85+,46.87,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,0-14,0.0,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,15-29,0.11,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,30-44,4.1,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,45-59,34.63,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,60-74,137.28,,1969
Malignant neoplasm of lung,C0242379,Sweden,SE,Sweden,Male,75-85+,170.66,,1969
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,0-14,0.0,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,15-29,0.0,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,30-44,1.21,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,45-59,7.03,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,60-74,31.19,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Female,75-85+,24.34,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,0-14,0.0,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,15-29,0.0,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,30-44,8.42,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,45-59,95.75,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,60-74,344.35,,1970
Malignant neoplasm of lung,C0242379,Estonia,EE,Estonia,Male,75-85+,353.14,,1970
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,0-14,0.18,0.18,1970
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,15-29,0.0,0.0,1970
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,30-44,1.41,0.94,1970
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,45-59,7.4,7.16,1970
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,60-74,22.4,21.45,1970
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Female,75-85+,39.07,44.99,1970
Malignant neoplasm of lung,C0242379,Finland,FI,Finland,Male,0-14,0.0,0.0,1970
