STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME27,Tabasco,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,1530787,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME25,Sinaloa,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,2252312,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME32,Zacatecas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,1323882,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME23,Quintana Roo,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,498829,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME16,Michoacan,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,3698651,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME31,Yucatan,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,1404615,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME28,Tamaulipas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,2306857,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME18,Nayarit,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,848045,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME20,Oaxaca,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,3132928,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME21,Puebla,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,4288031,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME06,Colima,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,438428,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME14,Jalisco,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,5524013,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME19,Nuevo Leon,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,3171875,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME01,Aguascalientes,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,738910,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME15,Mexico,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,10102093,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME09,México D.C.,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,8481971,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME12,Guerrero,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,2717008,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME13,Hidalgo,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,1934854,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME30,Veracruz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,6391398,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME29,Tlaxcala,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,784671,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME10,Durango,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,1395284,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME11,Guanajuato,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,4097645,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME17,Morelos,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,1222825,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME04,Campeche,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,548962,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME26,Sonora,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,1864969,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME07,Chiapas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,3284939,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME05,Coahuila,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,2023805,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME03,Baja California Sur,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1990,,323616,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME03,Baja California Sur,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,333910,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME05,Coahuila,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,2060589,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME07,Chiapas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,3360861,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME04,Campeche,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,565635,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME26,Sonora,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1906722,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME17,Morelos,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1260078,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME11,Guanajuato,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,4177032,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME29,Tlaxcala,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,805457,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME10,Durango,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1411443,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME30,Veracruz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,6474982,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME13,Hidalgo,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1971140,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME15,Mexico,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,10404091,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME12,Guerrero,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,2763944,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME09,México D.C.,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,8488989,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME01,Aguascalientes,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,762701,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME19,Nuevo Leon,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,3244852,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME06,Colima,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,448191,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME14,Jalisco,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,5635812,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME20,Oaxaca,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,3173135,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME21,Puebla,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,4369548,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME18,Nayarit,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,859927,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME31,Yucatan,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1437743,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME28,Tamaulipas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,2351440,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME23,Quintana Roo,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,533528,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME16,Michoacan,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,3756366,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME25,Sinaloa,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,2289841,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME32,Zacatecas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1334824,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME27,Tabasco,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1574748,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME02,Baja California,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1770213,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME22,Queretaro,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,1117990,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME24,San Luis Potosi,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,2098638,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME08,Chihuahua,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1991,,2566617,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME08,Chihuahua,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,2624688,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME24,San Luis Potosi,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,2131241,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME22,Queretaro,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,1150653,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME02,Baja California,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,1845117,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME27,Tabasco,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,1617615,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME25,Sinaloa,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,2327108,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME32,Zacatecas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,1344110,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME23,Quintana Roo,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,569559,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME16,Michoacan,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,3808623,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME31,Yucatan,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,1470397,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME28,Tamaulipas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,2397950,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME18,Nayarit,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,871974,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME20,Oaxaca,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,3204089,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME21,Puebla,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,4452514,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME06,Colima,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,458547,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME14,Jalisco,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,5747647,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME19,Nuevo Leon,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,3319662,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME01,Aguascalientes,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,786781,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME15,Mexico,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,10719262,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME12,Guerrero,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,2808919,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME09,México D.C.,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,8522041,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME13,Hidalgo,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,2009217,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME30,Veracruz,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,6560511,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME29,Tlaxcala,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,825942,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME10,Durango,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,1425248,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME11,Guanajuato,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,4246393,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME17,Morelos,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,1301816,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME04,Campeche,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,583556,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME26,Sonora,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,1950803,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME07,Chiapas,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,3422194,,MEX,Mexico,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.4),Population density - Regions,I,A,Annual,TL2,TL2,ME05,Coahuila,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS,Persons,1992,,2092873,,MEX,Mexico,A,Normal value,0,Units,0,Zero
