pollutant,country,sampling_point,station_name,municipality,latitude,longitude,station_area,annual_mean,n_observations,unit,agg_type,year
C6H6,DE,SPO.DE_DEBB086_CHB_dataGroup3,Blankenfelde-Mahlow,Blankenfelde-Mahlow,52.3497,13.4243,suburban,0.5315,52,ug.m-3,var,2020
C6H6,DE,SPO.DE_DEBB086_CHB_dataGroup3,Blankenfelde-Mahlow,Blankenfelde-Mahlow,52.3497,13.4243,suburban,0.5442,53,ug.m-3,var,2021
C6H6,DE,SPO.DE_DEBB086_CHB_dataGroup3,Blankenfelde-Mahlow,Blankenfelde-Mahlow,52.3497,13.4243,suburban,0.5745,53,ug.m-3,var,2022
C6H6,DE,SPO.DE_DEBB086_CHB_dataGroup3,Blankenfelde-Mahlow,Blankenfelde-Mahlow,52.3497,13.4243,suburban,0.4677,53,ug.m-3,var,2023
C6H6,DE,SPO.DE_DEBB086_CHB_dataGroup3,Blankenfelde-Mahlow,Blankenfelde-Mahlow,52.3497,13.4243,suburban,0.4670,50,ug.m-3,var,2024
C6H6,DE,SPO.DE_DEBY039_CHB_dataGroup3,München/Lothstraße,München,48.15453,11.55467,urban,1.2700,6,ug.m-3,var,2013
C6H6,DE,SPO.DE_DEBY039_CHB_dataGroup3,München/Lothstraße,München,48.15453,11.55467,urban,0.9100,7,ug.m-3,var,2014
C6H6,DE,SPO.DE_DEBY039_CHB_dataGroup3,München/Lothstraße,München,48.15453,11.55467,urban,0.7492,12,ug.m-3,var,2015
C6H6,DE,SPO.DE_DEBY039_CHB_dataGroup3,München/Lothstraße,München,48.15453,11.55467,urban,0.7917,12,ug.m-3,var,2016
C6H6,DE,SPO.DE_DEBY039_CHB_dataGroup3,München/Lothstraße,München,48.15453,11.55467,urban,0.5725,12,ug.m-3,var,2017
C6H6,DE,SPO.DE_DEBY039_CHB_dataGroup3,München/Lothstraße,München,48.15453,11.55467,urban,0.6808,13,ug.m-3,var,2018
C6H6,DE,SPO.DE_DEBW121_CHB_dataGroup3,Pleidelsheim Beihinger Straße,Pleidelsheim,48.95934,9.20515,urban,1.9295,12,ug.m-3,var,2013
C6H6,DE,SPO.DE_DEHH026_CHB_dataGroup1,Hamburg Stresemannstraße,Hamburg,53.56063,9.95724,urban,0.9264,7492,ug.m-3,hour,2013
C6H6,DE,SPO.DE_DEHH026_CHB_dataGroup1,Hamburg Stresemannstraße,Hamburg,53.56063,9.95724,urban,1.1981,1341,ug.m-3,hour,2014
C6H6,DE,SPO.DE_DEBW120_CHB_dataGroup3,Leonberg Grabenstraße,Leonberg,48.80102,9.01652,urban,2.0333,11,ug.m-3,var,2013
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,2.6286,21,ug.m-3,var,2013
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.9333,24,ug.m-3,var,2014
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.4380,50,ug.m-3,var,2015
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.6412,51,ug.m-3,var,2016
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.6255,49,ug.m-3,var,2017
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.7439,49,ug.m-3,var,2018
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.4082,49,ug.m-3,var,2019
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.1724,49,ug.m-3,var,2020
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.2020,49,ug.m-3,var,2021
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.3520,50,ug.m-3,var,2022
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.2810,50,ug.m-3,var,2023
C6H6,DE,SPO.DE_DERP052_CHB_dataGroup3,Mayen,Mayen,50.33023,7.22624,urban,1.3260,50,ug.m-3,var,2024
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.6645,8008,ug.m-3,hour,2013
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.8303,7151,ug.m-3,hour,2014
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.6914,6609,ug.m-3,hour,2015
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.7868,6220,ug.m-3,hour,2016
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.7856,5721,ug.m-3,hour,2017
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.7961,6825,ug.m-3,hour,2018
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.8094,6675,ug.m-3,hour,2019
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.7687,6676,ug.m-3,hour,2020
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.6850,5768,ug.m-3,hour,2021
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.8371,3497,ug.m-3,hour,2022
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.7679,4086,ug.m-3,hour,2023
C6H6,DE,SPO.DE_DEST015_CHB_dataGroup1,Bitterfeld/Wolfen,Bitterfeld-Wolfen,51.65117,12.30287,suburban,0.6997,4303,ug.m-3,hour,2024
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.7931,7606,ug.m-3,hour,2016
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.7709,7921,ug.m-3,hour,2017
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.7744,7332,ug.m-3,hour,2018
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.6256,7451,ug.m-3,hour,2019
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.5898,7526,ug.m-3,hour,2020
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.5964,7478,ug.m-3,hour,2021
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.6319,6307,ug.m-3,hour,2022
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.6816,7109,ug.m-3,hour,2023
C6H6,DE,SPO.DE_DEST112_CHB_dataGroup1,Magdeburg/Guericke-Stra.,Magdeburg,52.13174,11.63192,urban,0.7020,6458,ug.m-3,hour,2024
C6H6,DE,SPO.DE_DEBB064_CHB_dataGroup3,Cottbus,Cottbus,51.74685,14.33447,urban,0.7552,52,ug.m-3,var,2015
C6H6,DE,SPO.DE_DETH020_CHB_dataGroup1,Erfurt Krämpferstr.,Erfurt,50.97946,11.03792,urban,0.8697,8159,ug.m-3,hour,2013
C6H6,DE,SPO.DE_DETH020_CHB_dataGroup1,Erfurt Krämpferstr.,Erfurt,50.97946,11.03792,urban,0.8555,7350,ug.m-3,hour,2014
C6H6,DE,SPO.DE_DETH020_CHB_dataGroup1,Erfurt Krämpferstr.,Erfurt,50.97946,11.03792,urban,0.7707,6089,ug.m-3,hour,2015
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,2.2200,5,ug.m-3,var,2013
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,2.9333,6,ug.m-3,var,2014
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,2.4136,11,ug.m-3,var,2015
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,2.0600,12,ug.m-3,var,2016
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,1.7109,11,ug.m-3,var,2017
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,1.8015,13,ug.m-3,var,2018
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,1.7842,12,ug.m-3,var,2019
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,3.6133,12,ug.m-3,var,2020
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,1.0350,12,ug.m-3,var,2021
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,0.9683,12,ug.m-3,var,2022
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,0.8864,11,ug.m-3,var,2023
C6H6,DE,SPO.DE_DENW127_CHB_dataGroup3,Castrop-Rauxel (6),Castrop-Rauxel,51.5751,7.29542,suburban,1.0885,13,ug.m-3,var,2024
C6H6,DE,SPO.DE_DEBY110_CHB_dataGroup3,Augsburg/Karlstraße,Augsburg,48.37024,10.89622,urban,1.9040,5,ug.m-3,var,2013
C6H6,DE,SPO.DE_DEBY110_CHB_dataGroup3,Augsburg/Karlstraße,Augsburg,48.37024,10.89622,urban,1.3483,6,ug.m-3,var,2014
C6H6,DE,SPO.DE_DEBY110_CHB_dataGroup3,Augsburg/Karlstraße,Augsburg,48.37024,10.89622,urban,1.3715,13,ug.m-3,var,2015
C6H6,DE,SPO.DE_DEBY110_CHB_dataGroup3,Augsburg/Karlstraße,Augsburg,48.37024,10.89622,urban,1.3000,12,ug.m-3,var,2016
C6H6,DE,SPO.DE_DEBY110_CHB_dataGroup3,Augsburg/Karlstraße,Augsburg,48.37024,10.89622,urban,1.0183,12,ug.m-3,var,2017
C6H6,DE,SPO.DE_DEBY110_CHB_dataGroup3,Augsburg/Karlstraße,Augsburg,48.37024,10.89622,urban,1.1500,14,ug.m-3,var,2018
C6H6,DE,SPO.DE_DEBW107_CHB_dataGroup3,Tübingen,Tübingen,48.5077,9.05118,suburban,1.0333,11,ug.m-3,var,2013
C6H6,DE,SPO.DE_DEBW107_CHB_dataGroup3,Tübingen,Tübingen,48.5077,9.05118,suburban,0.8030,23,ug.m-3,var,2014
C6H6,DE,SPO.DE_DEBW107_CHB_dataGroup3,Tübingen,Tübingen,48.5077,9.05118,suburban,0.7806,24,ug.m-3,var,2015
C6H6,DE,SPO.DE_DEBW107_CHB_dataGroup3,Tübingen,Tübingen,48.5077,9.05118,suburban,0.7525,13,ug.m-3,var,2016
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.8225,7,ug.m-3,var,2013
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.9701,13,ug.m-3,var,2014
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.9153,12,ug.m-3,var,2015
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.9025,13,ug.m-3,var,2016
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.8345,13,ug.m-3,var,2017
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.9071,13,ug.m-3,var,2018
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.7440,13,ug.m-3,var,2019
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.6374,13,ug.m-3,var,2020
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.6960,13,ug.m-3,var,2021
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.7597,13,ug.m-3,var,2022
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.7482,13,ug.m-3,var,2023
C6H6,DE,SPO.DE_DENI157_CHB_dataGroup3,Wolfsburg Heßlinger Straße,Wolfsburg,52.42789,10.79368,urban,0.7502,13,ug.m-3,var,2024
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,1.2932,7837,ug.m-3,hour,2013
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,1.2150,7779,ug.m-3,hour,2014
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,1.5551,8380,ug.m-3,hour,2015
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,1.3130,8336,ug.m-3,hour,2016
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,1.2388,8376,ug.m-3,hour,2017
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,1.2366,8190,ug.m-3,hour,2018
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,0.9583,8021,ug.m-3,hour,2019
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,0.6792,7251,ug.m-3,hour,2020
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,0.7632,7220,ug.m-3,hour,2021
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,0.7553,7111,ug.m-3,hour,2022
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,0.7218,7093,ug.m-3,hour,2023
C6H6,DE,SPO.DE_DEHE040_CHB_dataGroup1,Darmstadt Hügelstraße,Darmstadt,49.86946,8.65375,urban,0.6249,7826,ug.m-3,hour,2024
C6H6,DE,SPO.DE_DESH026_CHB_dataGroup3,Lübeck Gr. Burgstr.,Lübeck,53.87292,10.69104,urban,0.9212,5,ug.m-3,var,2013
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.6733,6,ug.m-3,var,2013
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.7967,6,ug.m-3,var,2014
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.4109,11,ug.m-3,var,2015
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.3783,12,ug.m-3,var,2016
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.2836,11,ug.m-3,var,2017
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.3185,13,ug.m-3,var,2018
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.2250,12,ug.m-3,var,2019
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.2415,13,ug.m-3,var,2020
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,1.0346,13,ug.m-3,var,2021
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,0.9758,12,ug.m-3,var,2022
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,0.9254,13,ug.m-3,var,2023
C6H6,DE,SPO.DE_DENW134_CHB_dataGroup3,Essen Gladbecker Straße,Essen,51.4779,7.00528,urban,0.9362,13,ug.m-3,var,2024
C6H6,DE,SPO.DE_DEST133_CHB_dataGroup1,Halle/Riebeckplatz,Halle (Saale),51.47578,11.98385,urban,0.6082,6395,ug.m-3,hour,2020
C6H6,DE,SPO.DE_DEBE127_CHB_dataGroup3,Berlin Silbersteinstraße 5,Berlin,52.46747,13.44121,urban,0.9950,26,ug.m-3,var,2024
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,1.4600,5,ug.m-3,var,2013
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,1.4560,5,ug.m-3,var,2014
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,1.2664,11,ug.m-3,var,2015
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,1.2183,12,ug.m-3,var,2016
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,1.2018,11,ug.m-3,var,2017
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,1.1292,12,ug.m-3,var,2018
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,1.0962,13,ug.m-3,var,2019
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,1.0838,13,ug.m-3,var,2020
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,0.9133,12,ug.m-3,var,2021
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,0.8050,12,ug.m-3,var,2022
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,0.7733,12,ug.m-3,var,2023
C6H6,DE,SPO.DE_DENW165_CHB_dataGroup3,Mönchengladbach Aachener Straße 426/428,Mönchengladbach,51.18244,6.40995,urban,0.8077,13,ug.m-3,var,2024
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,1.4379,8173,ug.m-3,hour,2013
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,1.3867,8315,ug.m-3,hour,2014
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,1.1933,7751,ug.m-3,hour,2015
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,1.3226,8041,ug.m-3,hour,2016
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,1.1487,8077,ug.m-3,hour,2017
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,1.0829,8045,ug.m-3,hour,2018
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,0.8773,7474,ug.m-3,hour,2019
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,0.7617,7821,ug.m-3,hour,2020
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,0.7407,8162,ug.m-3,hour,2021
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,0.6809,8045,ug.m-3,hour,2022
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,0.6124,7474,ug.m-3,hour,2023
C6H6,DE,SPO.DE_DEHE020_CHB_dataGroup1,Wetzlar,Wetzlar,50.56718,8.50062,urban,0.6162,7343,ug.m-3,hour,2024
C6H6,DE,SPO.DE_DEBW022_CHB_dataGroup3,Kehl,Kehl,48.57818,7.80232,suburban,0.8198,13,ug.m-3,var,2013
C6H6,DE,SPO.DE_DEBW022_CHB_dataGroup3,Kehl,Kehl,48.57818,7.80232,suburban,0.7103,23,ug.m-3,var,2014
C6H6,DE,SPO.DE_DEBW022_CHB_dataGroup3,Kehl,Kehl,48.57818,7.80232,suburban,0.6568,23,ug.m-3,var,2015
C6H6,DE,SPO.DE_DEBW022_CHB_dataGroup3,Kehl,Kehl,48.57818,7.80232,suburban,0.6499,13,ug.m-3,var,2016
C6H6,DE,SPO.DE_DEBY099_CHB_dataGroup3,Augsburg/LfU,Augsburg,48.32601,10.90305,suburban,0.5262,13,ug.m-3,var,2024
C6H6,DE,SPO.DE_DEBB110_CHB_dataGroup3,,,,,,0.4983,53,ug.m-3,var,2021
C6H6,DE,SPO.DE_DERP093_CHB_dataGroup3,Mainz-Rheinstr. (FH),Mainz,49.99669,8.26788,urban,1.1875,48,ug.m-3,var,2019
C6H6,DE,SPO.DE_DERP093_CHB_dataGroup3,Mainz-Rheinstr. (FH),Mainz,49.99669,8.26788,urban,1.0571,49,ug.m-3,var,2020
C6H6,DE,SPO.DE_DERP093_CHB_dataGroup3,Mainz-Rheinstr. (FH),Mainz,49.99669,8.26788,urban,1.0685,46,ug.m-3,var,2021
C6H6,DE,SPO.DE_DERP093_CHB_dataGroup3,Mainz-Rheinstr. (FH),Mainz,49.99669,8.26788,urban,1.1042,48,ug.m-3,var,2022
C6H6,DE,SPO.DE_DERP093_CHB_dataGroup3,Mainz-Rheinstr. (FH),Mainz,49.99669,8.26788,urban,1.1531,48,ug.m-3,var,2023
C6H6,DE,SPO.DE_DERP093_CHB_dataGroup3,Mainz-Rheinstr. (FH),Mainz,49.99669,8.26788,urban,1.1385,48,ug.m-3,var,2024
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,1.0699,8173,ug.m-3,hour,2013
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,1.1762,8133,ug.m-3,hour,2014
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,1.1398,7861,ug.m-3,hour,2015
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,1.1883,7989,ug.m-3,hour,2016
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,1.1758,7873,ug.m-3,hour,2017
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,1.0757,7323,ug.m-3,hour,2018
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,0.9743,7628,ug.m-3,hour,2019
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,0.9155,7643,ug.m-3,hour,2020
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,0.9378,7898,ug.m-3,hour,2021
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,0.8961,7362,ug.m-3,hour,2022
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,0.7726,7776,ug.m-3,hour,2023
C6H6,DE,SPO.DE_DEST092_CHB_dataGroup1,Wittenberg/Dessauer Strasse,Wittenberg,51.86747,12.59827,urban,0.7705,7276,ug.m-3,hour,2024
C6H6,DE,SPO.DE_DEBB073_CHB_dataGroup3,Potsdam; Großbeerenstr.,Potsdam,52.38895,13.09428,urban,0.7920,5,ug.m-3,var,2013
C6H6,DE,SPO.DE_DEBB073_CHB_dataGroup3,Potsdam; Großbeerenstr.,Potsdam,52.38895,13.09428,urban,0.8825,51,ug.m-3,var,2019
C6H6,DE,SPO.DE_DEBB073_CHB_dataGroup3,Potsdam; Großbeerenstr.,Potsdam,52.38895,13.09428,urban,0.7612,51,ug.m-3,var,2020
